iata,name,city,state,country,latitude,longitude,min,max,min_latitude,min_longitude,max_latitude,max_longitude
q16,Reserve,reserve,nm,usa,33.70005472,-108.8506214,19.9391,19.9391,33.84853363,-109.1422272,33.84853363,-109.1422272
q17,Boonville,boonville,ca,usa,39.0126775,-123.3827864,0.939426,3.69095,39.00916672,-123.3661118,39.02406693,-123.3158417
q25,Dinsmore,dinsmore,ca,usa,40.49291944,-123.5997589,15.1143,15.1143,40.27597809,-123.6364212,40.27597809,-123.6364212
q34,Portales Municipal,portales,nm,usa,34.14547222,-103.4103333,5.15772,5.15772,34.18619156,-103.3343964,34.18619156,-103.3343964
q37,Carrizozo Municipal,carrizozo,nm,usa,33.64886139,-105.895685,1.12184,1.12184,33.64324951,-105.8777237,33.64324951,-105.8777237
q42,Springer Municipal,springer,nm,usa,36.32697806,-104.6197117,2.74569,2.74569,36.36120605,-104.5949173,36.36120605,-104.5949173
q49,Firebaugh,firebaugh,ca,usa,36.85998861,-120.4644675,0.449064,0.449064,36.85883713,-120.4560089,36.85883713,-120.4560089
q61,Georgetown,georgetown,ca,usa,38.92111389,-120.8647944,5.98199,5.98199,39.00199509,-120.8254013,39.00199509,-120.8254013
q68,Pine Mountain Lake,groveland,ca,usa,37.86166667,-120.1778889,10.5074,10.5074,37.71048737,-120.1979675,37.71048737,-120.1979675
q72,Hayfork,hayfork,ca,usa,40.54708833,-123.1816953,3.76414,3.76414,40.58811569,-123.1348343,40.58811569,-123.1348343
q88,Paradise Skypark,paradise,ca,usa,39.70960639,-121.6163617,4.38062,4.38062,39.65192795,-121.5858459,39.65192795,-121.5858459
q94,Rio Linda,rio linda,ca,usa,38.67601389,-121.4455092,1.15584,2.84654,38.687397,-121.4593811,38.71379089,-121.4627304
ral,Riverside Municipal,riverside,ca,usa,33.95187528,-117.4451017,0.0770266,4.5402,33.95154572,-117.4437256,33.98208618,-117.5153503
rap,Rapid City Regional,rapid city,sd,usa,44.04532139,-103.0573708,3.4702,3.4702,44.04487228,-103.1268539,44.04487228,-103.1268539
rdg,"Reading Muni,gen carl a spaatz",reading,pa,usa,40.3785,-75.96525,,,,,,
rdm,Roberts,redmond,or,usa,44.25406722,-121.1499633,1.26887,1.26887,39.83493423,-83.46498871,39.83493423,-83.46498871
ric,Richmond International,richmond,va,usa,37.50516667,-77.31966667,1.07621,3.05664,37.49570084,-77.33525848,37.47539139,-77.27852631
riw,Riverton Regional,riverton,wy,usa,43.064235,-108.4598411,6.39381,6.39381,43.02933502,-108.5772552,43.02933502,-108.5772552
rkp,Aransas County,rockport,tx,usa,28.08677778,-97.04461111,1.76805,4.61621,28.06140518,-97.04109955,28.02057266,-97.05443573
rkr,Robert S Kerr,poteau,ok,usa,35.02162639,-94.6212525,2.22293,13.5823,35.05371094,-94.62355804,35.02287674,-94.38132477
rkw,Rockwood Municipal,rockwood,tn,usa,35.922295,-84.68966278,3.92567,4.41719,35.86562729,-84.68493652,35.89118576,-84.62077332
rmg,Richard B Russell,rome,ga,usa,34.35060111,-85.15801389,1.10523,1.10523,34.34268951,-85.17482758,34.34268951,-85.17482758
rmp,Rampart,rampart,ak,usa,65.50786222,-150.1428047,11.5603,11.5603,65.43629456,-150.5051422,65.43629456,-150.5051422
rnt,Renton Municipal,renton,wa,usa,47.49313889,-122.21575,0.991303,1.08395,47.48131943,-122.2038879,47.47990799,-122.2034531
ros,Rush City Regional,rush city,mn,usa,45.69801389,-92.95298972,1.05274,1.05274,45.68551636,-92.96549225,45.68551636,-92.96549225
rqe,Window Rock,window rock,az,usa,35.65205556,-109.0673889,0.783777,17.5163,35.66262054,-109.0617828,35.90408707,-109.0335312
rrl,Merrill Municipal,merrill,wi,usa,45.19927083,-89.71143389,1.9155,1.9155,45.18052292,-89.68345642,45.18052292,-89.68345642
rsl,Russell Municipal,russell,ks,usa,38.87212222,-98.81177611,1.87643,1.87643,38.89704895,-98.7980423,38.89704895,-98.7980423
rsn,Ruston Regional,ruston,la,usa,32.51444444,-92.58833333,0.40111,0.40111,32.50859833,-92.5916748,32.50859833,-92.5916748
rsv,Robinson Municipal,robinson,il,usa,39.01604222,-87.649775,2.16251,6.47084,39.00365448,-87.6128006,39.10948563,-87.65641785
rsw,Southwest Florida International,ft. myers,fl,usa,26.53616667,-81.75516667,7.49012,7.49012,26.43813515,-81.80675507,26.43813515,-81.80675507
rvn,Hawkins County,rogersville,tn,usa,36.45757917,-82.88503722,2.06119,2.06119,36.47092819,-82.85182953,36.47092819,-82.85182953
rvs,"Richard Lloyd Jones, jr.",tulsa,ok,usa,36.0396275,-95.984635,,,,,,
rzn,Burnett County,siren,wi,usa,45.8227275,-92.37250083,2.58445,2.58445,45.78578186,-92.38102722,45.78578186,-92.38102722
s01,Conrad,conrad,mt,usa,48.16863889,-111.9764722,1.5244,11.1316,48.17024994,-111.9430161,48.03565979,-111.8398361
s05,Bandon State,bandon,or,usa,43.08733083,-124.4095578,2.24033,2.24033,43.11891174,-124.4083252,43.11891174,-124.4083252
s12,Albany Municipal,albany,or,usa,44.63781639,-123.0594486,2.30989,2.30989,44.63650894,-123.1059341,44.63650894,-123.1059341
s18,Forks,forks,wa,usa,47.94146583,-124.3929867,13.3322,13.3322,47.8146286,-124.17453,47.8146286,-124.17453
s21,Sunriver,sunriver,or,usa,43.87633333,-121.4530556,0.896469,5.77472,43.88399506,-121.4385147,43.91821671,-121.3526917
s23,Ione Municipal,ione,wa,usa,48.70727528,-117.4126036,2.32164,2.32164,48.74132538,-117.4204865,48.74132538,-117.4204865
s40,Prosser,prosser,wa,usa,46.212355,-119.7928122,5.89499,5.89499,46.25096512,-119.9017029,46.25096512,-119.9017029
s45,Siletz Bay State,siletz bay (gleneden beach),or,usa,44.87761139,-124.0284472,0.395175,5.01714,44.88122177,-124.0342789,44.80846786,-124.0631714
s47,Tillamook,tillamook,or,usa,45.41824194,-123.8143839,8.776,11.0928,45.35582352,-123.971489,45.27733231,-123.7045593
s52,Methow Valley State,winthrop,wa,usa,48.42070056,-120.1470264,4.10164,4.10164,48.47792435,-120.1861954,48.47792435,-120.1861954
s66,Homedale Municipal,homedale,id,usa,43.61488056,-116.9215372,0.618698,0.618698,43.61765671,-116.9337616,43.61765671,-116.9337616
s69,Lincoln,lincoln,mt,usa,46.97494083,-112.6447606,6.77818,6.77818,40.90707779,-96.86562347,40.90707779,-96.86562347
s71,Edgar G Obie,chinook,mt,usa,48.59194444,-109.2488889,0.887086,0.887086,48.59013367,-109.2318268,48.59013367,-109.2318268
s73,Kamiah Municipal,kamiah,id,usa,46.21934028,-116.0134736,0.936515,0.936515,46.22709274,-116.0290222,46.22709274,-116.0290222
s80,Idaho County,grangeville,id,usa,45.94255806,-116.1234158,1.10954,1.10954,45.92655182,-116.1223679,45.92655182,-116.1223679
s85,Big Sky,culbertson,mt,usa,48.15333333,-104.5038889,1.59463,2.34743,34.89814377,-86.73361206,35.14754486,-105.9769669
s87,Weiser Municipal,weiser,id,usa,44.20683056,-116.9623869,1.53601,3.07624,44.20710754,-116.9309998,44.25099945,-116.9693298
s93,Cle Elum Municipal,cle elum,wa,usa,47.18317583,-120.884525,2.68048,5.60494,47.19524002,-120.9400635,47.22396088,-120.9941177
s97,Anderson,brewster,wa,usa,48.10486806,-119.7206128,3.67443,3.89936,39.88423157,-82.75350189,39.84282303,-82.8056488
sac,Sacramento Executive,sacramento,ca,usa,38.51252389,-121.4934689,3.08465,3.08465,38.53218842,-121.5441971,38.53218842,-121.5441971
saf,Santa Fe Municipal,santa fe,nm,usa,35.61677778,-106.0881389,5.85841,12.5717,35.54133606,-106.1357422,35.43751907,-106.124588
sba,Santa Barbara Municipal,santa barbara,ca,usa,34.42621194,-119.8403733,0.969052,1.51327,34.43582916,-119.8276367,34.41337967,-119.8615112
sbm,Sheboygan County Memorial,sheboygan,wi,usa,43.76949444,-87.85158944,3.4571,3.4571,43.72916031,-87.81064606,43.72916031,-87.81064606
sbx,Shelby,shelby,mt,usa,48.54125278,-111.8720722,2.51987,2.51987,48.5053978,-111.8572235,48.5053978,-111.8572235
scb,Scribner State,scribner,ne,usa,41.61033333,-96.62986111,4.27091,16.4983,41.6099968,-96.54724884,41.84166718,-96.70864105
scd,Merkel Field Sylacauga Municipal,sylacauga,al,usa,33.17183583,-86.30553778,3.71462,10.7395,33.21465683,-86.26673889,33.01651001,-86.31219482
scx,Scott Municipal,oneida,tn,usa,36.45569444,-84.58575,5.00924,15.3966,36.49813461,-84.5127182,36.2434082,-84.66994476
sd18,Flandreau Municipal,flandreau,sd,usa,44.00386056,-96.59310139,2.79525,2.79525,43.99913788,-96.64893341,43.99913788,-96.64893341
sdl,Scottsdale,scottsdale,az,usa,33.622875,-111.9105333,0.823616,0.823616,33.61729813,-111.8983688,33.61729813,-111.8983688
seg,Penn Valley,selinsgrove,pa,usa,40.82052917,-76.86377611,1.00605,1.00605,40.8062439,-76.86071014,40.8062439,-76.86071014
ser,Freeman Municipal,seymour,in,usa,38.92355361,-85.90736556,2.62876,2.62876,38.95922089,-85.89025116,38.95922089,-85.89025116
sez,Sedona,sedona,az,usa,34.84862889,-111.7884614,1.22039,18.8727,34.86577606,-111.7929916,34.90835571,-111.4632034
sfo,San Francisco International,san francisco,ca,usa,37.61900194,-122.3748433,0.550951,2.46075,37.62245178,-122.3840714,37.58410263,-122.3660812
sfz,North Central State,pawtucket,ri,usa,41.92076333,-71.49138139,2.5658,2.98926,41.95292282,-71.46638489,41.92204285,-71.54950714
shd,Shenandoah Valley Regional,staunton/harrisonburg,va,usa,38.26384333,-78.89643806,1.92977,4.40875,38.28846359,-78.91308594,38.24040604,-78.9719696
sjn,St Johns Industrial Air Park,st johns,az,usa,34.51855556,-109.37875,1.35372,16.6108,34.50587082,-109.3609314,34.67332077,-109.155571
smq,Somerset,somerville,nj,usa,40.62599083,-74.67024333,1.69781,1.69781,40.60204697,-74.67738342,40.60204697,-74.67738342
sns,Salinas Municipal,salinas,ca,usa,36.66279222,-121.6063603,5.35347,8.1735,36.62661362,-121.6913605,36.57146454,-121.5123978
spb,Scappoose Industrial Airpark,scappoose,or,usa,45.77250444,-122.8623611,1.11876,1.11876,45.75730133,-122.8743591,45.75730133,-122.8743591
sph,Springhill,springhill,la,usa,32.98316472,-93.41081028,2.86195,7.02666,37.10366821,-93.81854248,32.94152832,-93.29878235
sql,San Carlos,san carlos,ca,usa,37.511855,-122.2495236,0.807447,14.8509,37.50493622,-122.2618256,33.21089172,-110.3000946
srq,Sarasota Bradenton International,sarasota,fl,usa,27.39533333,-82.55411111,5.37029,5.37029,27.39087677,-82.64176941,27.39087677,-82.64176941
ssi,Malcolm McKinnon,brunswick,ga,usa,31.1515925,-81.39134667,0.562352,4.92741,31.15958977,-81.3885498,31.21828651,-81.36120605
ssq,Shell Lake Municipal,shell lake,wi,usa,45.73138139,-91.92066194,5.68389,5.68389,45.71106339,-91.80656433,45.71106339,-91.80656433
stc,St Cloud Regional,st cloud,mn,usa,45.54532417,-94.05833667,2.1134,2.1134,45.57677078,-94.06700897,45.57677078,-94.06700897
ste,Stevens Point Municipal,stevens point,wi,usa,44.54513556,-89.53028444,2.65143,2.65143,44.52292252,-89.57411194,44.52292252,-89.57411194
sud,Stroud Municipal,stroud,ok,usa,35.78756833,-96.65862861,1.18208,1.18208,35.77353668,-96.66294098,35.77353668,-96.66294098
sun,Friedman Memorial,hailey,id,usa,43.50484139,-114.2965903,1.43056,3.33668,43.51963043,-114.3153229,43.46351624,-114.2605972
sus,Spirit of St Louis,st louis,mo,usa,38.66187028,-90.65123,3.65732,5.94938,38.71263885,-90.67211151,38.59255219,-90.58706665
sut,Brunswick County,southport,nc,usa,33.92925694,-78.07499167,1.763,1.763,33.90461731,-78.0827713,33.90461731,-78.0827713
suw,Richard I Bong,superior,wi,usa,46.6897175,-92.094655,2.19301,2.19301,46.7207756,-92.1040802,46.7207756,-92.1040802
sve,Susanville Municipal,susanville,ca,usa,40.37684111,-120.5730033,6.04543,6.04543,40.29656601,-120.5241089,40.29656601,-120.5241089
swf,Stewart,newburgh,ny,usa,41.50409361,-74.10483833,2.13355,2.77277,34.63812637,-99.33397675,38.78517151,-76.22437286
sxl,Summersville,summersville,wv,usa,38.23163889,-80.87080556,3.56866,5.00231,38.28121948,-80.8526001,38.16677856,-80.91176605
syf,Cheyenne County Municipal,st francis,ks,usa,39.76104833,-101.7958414,0.795584,0.795584,39.7722168,-101.7998962,39.7722168,-101.7998962
szp,Santa Paula,santa paula,ca,usa,34.34722167,-119.061215,0.491511,0.491511,34.35416412,-119.0592728,34.35416412,-119.0592728
szt,Sandpoint,sandpoint,id,usa,48.29965139,-116.5597681,1.61346,1.61346,48.27658844,-116.5532455,48.27658844,-116.5532455
t03,Tuba City,tuba city,az,usa,36.09276972,-111.3826419,8.49822,8.49822,36.13558197,-111.240303,36.13558197,-111.240303
t08,Tomahawk Regional,tomahawk,wi,usa,45.46913889,-89.80569444,3.67846,3.67846,45.47108078,-89.7298584,45.47108078,-89.7298584
t18,Brooks County,falfurrias,tx,usa,27.20683333,-98.12117083,1.98486,1.98486,27.22698784,-98.14417267,27.22698784,-98.14417267
t35,Cameron Municipal Airpark,cameron,tx,usa,30.87935556,-96.97109694,1.84043,1.84043,30.85324478,-96.97692871,30.85324478,-96.97692871
t65,Mid Valley,weslaco,tx,usa,26.17763889,-97.97305556,1.18989,1.27444,26.17716599,-97.99227905,26.17185783,-97.99262238
t82,Gillespie County,fredericksburg,tx,usa,30.24369444,-98.90952778,3.13494,3.13494,30.2752018,-98.87198639,30.2752018,-98.87198639
t89,Castroville Municipal,castroville,tx,usa,29.34192083,-98.85090056,3.19953,3.19953,29.31116486,-98.81118774,29.31116486,-98.81118774
tad,Perry Stokes,trinidad,co,usa,37.25937778,-104.340675,9.41689,9.41689,37.37223816,-104.2449722,37.37223816,-104.2449722
taz,Taylorville Municipal,taylorville,il,usa,39.53418583,-89.32781222,6.66098,6.66098,39.45782852,-89.40398407,39.45782852,-89.40398407
tcc,Tucumcari Municipal,tucumcari,nm,usa,35.18277806,-103.6031853,7.71406,7.71406,35.16667938,-103.7381134,35.16667938,-103.7381134
tdf,Person County,roxboro,nc,usa,36.28489194,-78.98422694,7.52342,7.52342,36.39375305,-78.98278809,36.39375305,-78.98278809
teb,Teterboro,teterboro,nj,usa,40.85010139,-74.06083611,0.148837,1.4508,40.84951019,-74.0635376,40.84565735,-74.08792114
tex,Telluride Regional,telluride,co,usa,37.95375861,-107.90848,1.68235,1.68235,37.94971466,-107.8775635,37.94971466,-107.8775635
thv,York,york,pa,usa,39.916995,-76.87302611,2.95895,5.77148,39.87454224,-76.86580658,35.11271286,-81.22615051
tiw,Tacoma Narrows,tacoma,wa,usa,47.26793111,-122.5780997,1.52725,3.9956,47.27954102,-122.6056824,47.21613312,-122.5400848
tkx,Kennett Memorial,kennett,mo,usa,36.23087083,-90.03466806,2.319,2.319,36.21105576,-90.07389832,36.21105576,-90.07389832
tlh,Tallahassee Regional,tallahassee,fl,usa,30.39652778,-84.35033333,2.87426,4.6472,30.36312485,-84.37906647,30.46367264,-84.35382843
tma,Henry Tift Myers,tifton,ga,usa,31.42879528,-83.48787167,1.8948,9.46943,31.45046234,-83.50849915,31.41296959,-83.32904816
tnp,Twentynine Palms,twentynine palms,ca,usa,34.13208528,-115.9458319,16.2118,18.0292,33.89706802,-115.9511185,33.8734169,-115.9009933
tnu,Newton Municipal,newton,ia,usa,41.67442972,-93.02172917,2.64596,9.10504,30.84853363,-93.75740051,30.99991798,-93.66795349
toc,"Toccoa, r g le tourneau",toccoa,ga,usa,34.59376444,-83.2958,,,,,,
top,Philip Billard Municipal,topeka,ks,usa,39.0686575,-95.62248361,2.72916,2.72916,39.04805756,-95.57914734,39.04805756,-95.57914734
tph,Tonopah,tonopah,nv,usa,38.06020222,-117.0871536,3.29672,7.852,33.49209213,-112.932457,38.06809998,-117.2309494
tqh,Tahlequah Municipal,tahlequah,ok,usa,35.92891667,-95.00452778,1.04598,2.14776,35.91586685,-94.99500275,35.91537094,-94.96995544
trx,Trenton Municipal,trenton,mo,usa,40.08351333,-93.59063472,1.41157,1.41157,40.0789032,-93.61660767,40.0789032,-93.61660767
tso,Carroll County-Tolson,carrollton,oh,usa,40.56186833,-81.07748611,0.868827,7.836,40.57284164,-81.08565521,40.46422958,-81.00176239
tsp,Tehachapi Municipal,tehachapi,ca,usa,35.13497222,-118.43925,0.596104,0.596104,35.13218689,-118.4489746,35.13218689,-118.4489746
tus,Tucson International,tucson,az,usa,32.11608333,-110.9410278,3.96394,3.96394,32.10709763,-111.0078735,32.10709763,-111.0078735
tvb,Cabool Memorial,cabool,mo,usa,37.13244083,-92.08396167,1.11679,1.11679,37.12393951,-92.10126495,37.12393951,-92.10126495
tvc,Cherry Capital,traverse city,mi,usa,44.74144472,-85.582235,4.48967,4.48967,44.77194595,-85.50145721,44.77194595,-85.50145721
tvf,Thief River Falls Regional,thief river falls,mn,usa,48.06550028,-96.18336083,3.58012,3.58012,48.11722946,-96.17706299,48.11722946,-96.17706299
tvl,Lake Tahoe,south lake tahoe,ca,usa,38.89388167,-119.9953347,0.211401,10.5044,38.89251709,-119.9985046,38.79685211,-120.1451874
tyl,Taylor,taylor,az,usa,34.45283333,-110.1148056,1.26138,12.0602,32.72345352,-99.29730225,34.36170578,-110.2953949
tzr,Bolton,columbus,oh,usa,39.90081778,-83.13719361,4.90495,4.90495,31.96377754,-95.27050781,31.96377754,-95.27050781
tzt,Belle Plaine Municipal,belle plaine,ia,usa,41.87877778,-92.28456944,9.52606,9.52606,42.00085831,-92.19851685,42.00085831,-92.19851685
u03,Buhl Municipal,buhl,id,usa,42.59157139,-114.7967178,1.9767,1.9767,42.5990715,-114.759491,42.5990715,-114.759491
u14,Nephi Municipal,nephi,ut,usa,39.73884333,-111.8716011,2.73771,2.73771,39.71023178,-111.836319,39.71023178,-111.836319
u25,Dubois Municipal,dubois,wy,usa,43.54834722,-109.6902611,3.15331,3.15331,43.53356552,-109.6304321,43.53356552,-109.6304321
u55,Panguitch Municipal,panguitch,ut,usa,37.84523333,-112.3918731,2.84837,2.84837,37.82275391,-112.4357605,37.82275391,-112.4357605
u68,North Big Horn County,cowley/lovell/byron,wy,usa,44.91167028,-108.4455092,2.27767,2.27767,44.88328552,-108.4695663,44.88328552,-108.4695663
u82,Council Municipal,council,id,usa,44.7498875,-116.4468092,1.44907,1.44907,44.72988892,-116.4382019,44.72988892,-116.4382019
uao,Aurora State,aurora,or,usa,45.24713889,-122.7700556,1.32692,1.32692,45.23104858,-122.7550354,45.23104858,-122.7550354
ube,Cumberland Municipal,cumberland,wi,usa,45.50597028,-91.98108694,6.65116,6.65116,45.41690063,-92.03295898,45.41690063,-92.03295898
ubx,Cuba Municipal,cuba,mo,usa,38.06877667,-91.42885694,8.04286,8.04286,37.9681015,-91.35486603,37.9681015,-91.35486603
udd,Bermuda Dunes,palm springs,ca,usa,33.7484375,-116.2748133,0.252566,0.722762,33.75172043,-116.2731628,33.74382019,-116.2863083
ues,Waukesha County,waukesha,wi,usa,43.04102778,-88.23705556,2.99312,2.99312,43.08056641,-88.26120758,43.08056641,-88.26120758
uiz,Berz-Macomb,utica,mi,usa,42.66389361,-82.96542583,1.87023,3.25367,42.66519547,-82.92864227,42.67411804,-82.9029007
ukf,Wilkes County,north wilkesboro,nc,usa,36.22284028,-81.0983375,3.56228,10.919,36.25731659,-81.05083466,36.3434639,-81.22481537
uki,Ukiah Municipal,ukiah,ca,usa,39.12595722,-123.200855,1.70943,11.5109,39.15016556,-123.2077866,38.9729538,-123.116394
ukl,Coffey County,burlington,ks,usa,38.30248472,-95.7249575,2.91196,15.7815,38.26251984,-95.7419281,38.08555222,-95.6343689
ump,Indianapolis Metropolitan,indianapolis,in,usa,39.9352025,-86.04495333,2.1694,2.1694,39.95559311,-86.01387024,39.95559311,-86.01387024
uno,West Plains Municipal,west plains,mo,usa,36.87813889,-91.90269444,1.00148,1.00148,36.86727905,-91.91431427,36.86727905,-91.91431427
upp,Upolu,hawi,hi,usa,20.26525583,-155.8599875,2.53546,2.53546,20.23786736,-155.8340454,20.23786736,-155.8340454
uva,Garner,uvalde,tx,usa,29.21135028,-99.74358306,3.58351,3.58351,36.89536667,-76.72481537,36.89536667,-76.72481537
vcb,Nut Tree,vacaville,ca,usa,38.37675167,-121.962455,1.97483,1.97483,38.35657883,-121.9877472,38.35657883,-121.9877472
vee,Venetie,venetie,ak,usa,67.02269444,-146.4137753,1.78431,1.78431,67.02505493,-146.41716,67.02505493,-146.41716
ver,Jesse Viertel Memorial,boonville,mo,usa,38.94577556,-92.68277139,3.83782,3.83782,38.97515488,-92.74402618,38.97515488,-92.74402618
ves,Darke County,versailles,oh,usa,40.20441667,-84.53191667,6.79124,6.79124,40.23449326,-84.40939331,40.23449326,-84.40939331
vgt,North Las Vegas,las vegas,nv,usa,36.21166667,-115.19575,1.06442,1.06442,36.22366333,-115.2043076,36.22366333,-115.2043076
vhn,Culberson County,van horn,tx,usa,31.05784417,-104.7838056,3.06772,3.06772,31.03800583,-104.830368,31.03800583,-104.830368
vih,Rolla National,rolla/vichy,mo,usa,38.12743222,-91.7695225,1.20854,17.1319,38.11143112,-91.76043701,38.12670517,-92.08461761
viq,Neillsville Municipal,neillsville,wi,usa,44.55812861,-90.51224694,3.28772,16.3384,44.58885193,-90.46125031,44.68412781,-90.79319763
vld,Valdosta Regional,valdosta,ga,usa,30.7825,-83.27672222,3.47127,3.47127,30.83270264,-83.27848816,30.83270264,-83.27848816
vnc,Venice Municipal,venice,fl,usa,27.07161111,-82.44033333,2.13818,3.30026,27.09987068,-82.45441437,27.11922073,-82.44425964
vnw,Van Wert County,van wert,oh,usa,40.86472222,-84.60944444,4.39243,6.49208,40.80146408,-84.6009903,40.77083969,-84.61432648
vny,Van Nuys,van nuys,ca,usa,34.20980972,-118.4899733,2.12372,2.73981,34.23905563,-118.4786224,34.22428894,-118.4453735
vpc,Cartersville,cartersville,ga,usa,34.12313889,-84.84869444,4.02548,4.02548,34.16509628,-84.79994202,34.16509628,-84.79994202
vtn,Miller,valentine,ne,usa,42.85767194,-100.547355,2.99482,7.94389,41.02468491,-81.05031586,40.83589935,-78.87641907
w04,Ocean Shores Municipal,ocean shores,wa,usa,47.00369806,-124.143785,0.445456,2.15251,47.00238037,-124.1532516,46.97370148,-124.1562805
w22,Upshur County Regional,buckhannon,wv,usa,39.00035833,-80.27392778,2.27085,2.27085,38.99394226,-80.23226929,38.99394226,-80.23226929
w95,Ocracoke Island,ocracoke,nc,usa,35.10117083,-75.96595278,3.11871,3.11871,35.12830734,-75.92190552,35.12830734,-75.92190552
w96,New Kent County,quinton,va,usa,37.50320139,-77.12552694,2.1255,7.08956,37.53375244,-77.12107849,37.49714279,-76.99642944
wa31,Whidbey Air Park,langley,wa,usa,48.01814917,-122.4384789,2.0398,7.42608,48.03998184,-122.4094086,48.08586884,-122.5620117
whp,Whiteman,los angeles,ca,usa,34.25932528,-118.4134331,0.831123,1.65726,34.26250076,-118.4270248,34.24132538,-118.4322052
wmc,Winnemucca Municipal,winnemucca,nv,usa,40.89661111,-117.8058889,6.42879,6.42879,40.97295761,-117.7356873,40.97295761,-117.7356873
wst,Westerly State,westerly,ri,usa,41.34961694,-71.80337778,2.82037,2.82037,41.33093262,-71.75506592,41.33093262,-71.75506592
wvi,Watsonville Municipal,watsonville,ca,usa,36.93573,-121.7896178,3.36357,3.36357,36.88716888,-121.7854462,36.88716888,-121.7854462
wwr,West Woodward,woodward,ok,usa,36.4367025,-99.5209975,7.36131,9.7725,36.43364716,-99.39038849,36.57364655,-99.57233429
wys,Yellowstone,west yellowstone,mt,usa,44.68839917,-111.1176375,1.78213,37.4406,44.66429138,-111.1051407,44.27494812,-110.6273727
x07,Lake Wales Municipal,lake wales,fl,usa,27.89380556,-81.62038889,2.17136,2.17136,27.90141296,-81.58590698,27.90141296,-81.58590698
x26,Sebastian Municipal,sebastian,fl,usa,27.81280389,-80.49560833,1.56857,1.56857,27.81641579,-80.47061157,27.81641579,-80.47061157
x40,Inverness,inverness,fl,usa,28.80859639,-82.31648167,4.2236,4.2236,28.74998665,-82.29676056,28.74998665,-82.29676056
x59,Valkaria,valkaria,fl,usa,27.96196472,-80.55977556,2.89893,2.89893,28.00362968,-80.56560516,28.00362968,-80.56560516
xvg,Longville Municipal,longville,mn,usa,46.99016361,-94.20400222,0.437566,0.437566,46.98634338,-94.21136475,46.98634338,-94.21136475
y19,Mandan Municipal,mandan,nd,usa,46.76823667,-100.8943433,4.02853,4.02853,46.82641602,-100.8897018,46.82641602,-100.8897018
y27,Standing Rock,fort yates,nd,usa,46.06638556,-100.6348492,1.43885,1.43885,46.08694077,-100.630127,46.08694077,-100.630127
y31,West Branch Community,west branch,mi,usa,44.244825,-84.17980472,8.3242,8.3242,44.18335342,-84.03527069,44.18335342,-84.03527069
y50,Wautoma Municipal,wautoma,wi,usa,44.04162556,-89.30448694,2.43168,2.43168,44.0746994,-89.2878952,44.0746994,-89.2878952
y51,Viroqua Municipal,viroqua,wi,usa,43.57913917,-90.90096333,4.50633,9.85292,43.58112335,-90.82312775,43.7021904,-91.01318359
y55,Crandon Municipal,crandon,wi,usa,45.51662972,-88.93344694,13.3426,13.3426,45.43584061,-89.18347168,45.43584061,-89.18347168
y66,Drummond Island,drummond island,mi,usa,46.00931139,-83.74393417,4.30355,4.30355,46.00911713,-83.65424347,46.00911713,-83.65424347
y70,Ionia County,ionia,mi,usa,42.93769972,-85.06066722,0.829455,0.829455,42.94696808,-85.07139587,42.94696808,-85.07139587
ykn,Chan Gurney Municipal,yankton,sd,usa,42.91669444,-97.38594444,3.18532,3.18532,42.87129211,-97.396698,42.87129211,-97.396698
zef,Elkin Municipal,elkin,nc,usa,36.28002361,-80.78606861,8.74315,8.74315,36.39569092,-80.7225647,36.39569092,-80.7225647
zph,Zephyrhills Municipal,zephyrhills,fl,usa,28.22806472,-82.15591639,1.58517,1.58517,28.23361969,-82.18119812,28.23361969,-82.18119812
