release,year,position,title,artist
20050317,20050317,,6.2, Houston  TX
20050317,20050317,,6.5, Chillicothe  OH
20050317,20050317,,3, Millstone  KY
20050317,20050317,,6.8, Carrollton  OH
20050317,20050317,,4, Idaho Falls  ID
20050318,20050318,,3, South Portsmouth  KY
20050318,20050318,,3.9, Newland  NC
20050318,20050318,,6.6, Honey Brook  PA
20050318,20050318,,7.6, Rochester  NH
20050318,20050318,,5, Blanchard  OK
20050318,20050318,,8.8, Antioch  IL
20050319,20050319,,9.2,   NV
20050319,20050319,,5.7, Miami  FL
20050319,20050319,,5.7, Miami  FL
20050319,20050319,,11.9, Waterford  MI
20050319,20050319,,3.4, Burna  KY
20050319,20050319,,9.1, Gardner  MA
20050319,20050319,,6, Harrison  NJ
20050319,20050319,,7.2, Annandale  MN
20050320,20050320,,7.3, Pembroke Pines  FL
20050320,20050320,,7.4, Fort Collins  CO
20050320,20050320,,4.4, McCamey  TX
20050320,20050320,,6.2, Tuscola  TX
20050320,20050320,,6.2, Tuscola  TX
20050320,20050320,,4.9, Hedgesville  WV
20050320,20050320,,9.2, Crystal River  FL
20050320,20050320,,8.2, Phoenix  AZ
20050321,20050321,,6.1, Charlotte  NC
20050321,20050321,,6.5, Chillicothe  OH
20050321,20050321,,9, Castro Valley  CA
20050321,20050321,,7.3, Anoka  MN
20050321,20050321,,6.8, Sheridan  IN
20050321,20050321,,6.2, Kokomo (west side of)  IN
20050321,20050321,,6.8, Lafayette  IN
20050321,20050321,,6.4, Kokomo  IN
20050321,20050321,,8.2, Scottsdale  AZ
20050321,20050321,,7.6, Santa Monica  CA
20050321,20050321,,6.4, Logansport  IN
20050321,20050321,,8.2, Scottsdale  AZ
20050321,20050321,,7.8, Flagstaff (NE of)  AZ
20050321,20050321,,6, Zionsville  IN
20050321,20050321,,7.6, Cook County  MN
20050322,20050322,,8.5, Tucson  AZ
20050322,20050322,,8.2, Chandler  AZ
20050322,20050322,,8.2, Gilbert  AZ
20050322,20050322,,6, Brick/Lakewood/Toms River  NJ
20050322,20050322,,7.9, Brooklyn (Lake Columbia area)  MI
20050322,20050322,,10.9, Mesa  AZ
20050322,20050322,,15.9, Reno  NV
20050323,20050323,,8.3, Tinley Park  IL
20050323,20050323,,7.2, Tehachapi  CA
20050323,20050323,,8.3, Murrieta  CA
20050324,20050324,,7.6, Napa  CA
20050324,20050324,,8.5, Lemont  IL
20050324,20050324,,6.9, Blanco  TX
20050325,20050325,,6.8, Batsto  NJ
20050325,20050325,,10.4, Plover  WI
20050325,20050325,,4.4, Spruce Pine  NC
20050325,20050325,,11, Las Vegas (east of)  NV
20050325,20050325,,4.9, Rogers  AR
20050325,20050325,,7.1, Hamburg  NY
20050325,20050325,,8.5, Tucson  AZ
20050326,20050326,,8, Tampa  FL
20050326,20050326,,8.4, Palm Desert  CA
20050326,20050326,,5, Prescott  AZ
20050326,20050326,,9.5, Baldwin  WI
20050327,20050327,,9.4, Milton  VT
20050327,20050327,,8.5, San Diego  CA
20050327,20050327,,7.1, Omaha  NE
20050327,20050327,,8.3, Los Alamitos  CA
20050327,20050327,,5.7, Hialeah Gardens  FL
20050327,20050327,,8.8, Cedar Falls  IA
20050327,20050327,,5.7, Hialeah Gardens  FL
20050327,20050327,,6.7, Derry  PA
20050327,20050327,,5.1, Larned  KS
20050328,20050328,,8.1, Cedar Rapids  IA
20050328,20050328,,5.7, Miami  FL
20050328,20050328,,10.3, Melbourne  FL
20050328,20050328,,4.5, Mineral Springs  NC
20050328,20050328,,4.5, Mineral Springs  NC
20050329,20050329,,8.2, Austin  TX
20050329,20050329,,6.5, Solsberry  IN
20050329,20050329,,10.5, Longmont  CO
20050329,20050329,,5.9, Nassau (Long Island)  NY
20050330,20050330,,9.8, Bellows Falls  VT
20050330,20050330,,7.1, Clyde  NY
20050330,20050330,,4.4, Bison  KS
20050330,20050330,,2.7, Kingsport  TN
20050330,20050330,,7.6, San Francisco  CA
20050330,20050330,,4.8, Clifton  VA
20050330,20050330,,6.9, The Dalles  OR
20050330,20050330,,7.6, San Francisco  CA
20050331,20050331,,6.1, Newcomerstown  OH
20050331,20050331,,7.1, Omaha  NE
20050331,20050331,,7, Cleves  OH
20050331,20050331,,8.4, Hopkinton  NH
20050331,20050331,,5.9, Dallas  TX
20050331,20050331,,6.1, Green Brook  NJ
20050331,20050331,,9.4, Windsor Co. (Interstate 91)  VT
20050331,20050331,,8.5, Borrego Springs  CA
20050331,20050331,,8.4, Simi Valley  CA
20050401,20050401,,7, Cincinnati  OH
20050401,20050401,,7.2, Van Nuys  CA
20050401,20050401,,8.5, Tucson  AZ
20050401,20050401,,8.4, Flagstaff  AZ
20050401,20050401,,5, Blyth  AZ
20050401,20050401,,11, Kansas  HI
20050401,20050401,,8.3, Sedona  AZ
20050401,20050401,,10.9, Petoskey  MI
20050401,20050401,,5.1, Memphis  TN
20050401,20050401,,8.3, Pomona  CA
20050401,20050401,,8.5, Wentzville  MO
20050402,20050402,,8.2, Phoenix  AZ
20050402,20050402,,4.5, Paragould  AR
20050402,20050402,,8, Nashua  NH
20050402,20050402,,6.7, Clovis  CA
20050402,20050402,,8.6, Akron (north of)  OH
20050402,20050402,,8.5, Savannah  GA
20050402,20050402,,9.1, Lake Oswego  OR
20050402,20050402,,4.9, Morgantown  WV
20050403,20050403,,6.8, Valdosta  GA
20050403,20050403,,12.1, Ishpeming  MI
20050403,20050403,,4, New Orleans  LA
20050403,20050403,,5.3, Jacksonville  NC
20050403,20050403,,8, Palm Springs  FL
20050403,20050403,,4, Soddy Daisy  TN
20050403,20050403,,7.6, Minneapolis  MN
20050403,20050403,,6.8, Slippery Rock  PA
20050404,20050404,,7, Morehead City  NC
20050404,20050404,,5.4, Nashville  TN
20050404,20050404,,8.4, Dayville  CT
20050404,20050404,,8.5, Wentzville  MO
20050405,20050405,,8.1, Klamath Falls  OR
20050405,20050405,,9.9, East Otis  MA
20050405,20050405,,7.2, Phelan  CA
20050406,20050406,,8.4, Palm Springs  CA
20050406,20050406,,7.5, Hinkley  CA
20050406,20050406,,7.6, Oakdale  CA
20050406,20050406,,15.9, Reno  NV
20050406,20050406,,10.9, Lake Mead  AZ
20050407,20050407,,10.9, Lake Havasu City  AZ
20050407,20050407,,7.8, Hopkins  MN
20050407,20050407,,10.1, Carizzo Plains National Mounument  CA
20050407,20050407,,6.1, Deming (somewhere near)  NM
20050407,20050407,,7.1, Omaha  NE
20050407,20050407,,7.3, Waukee/Clive  IA
20050407,20050407,,4.9, Chester  VA
20050408,20050408,,6.9, Utica  NY
20050408,20050408,,5.2, Greensboro  NC
20050408,20050408,,5.9, Dallas  TX
20050408,20050408,,5.7, Kansas City  KS
20050408,20050408,,7, Jamestown  NY
20050408,20050408,,6.9, Ritzville (outside of  Milepost 228  E on I-90)  WA
20050408,20050408,,6.1, Hagerstown  MD
20050409,20050409,,8.4, Marshalltown  IA
20050409,20050409,,7.7, Allston  MA
20050409,20050409,,7.6, Amesbury  MA
20050409,20050409,,5.9, Amityville  NY
20050409,20050409,,7, Wasilla  AK
20050409,20050409,,6.2, Sicklerville  NJ
20050409,20050409,,5.8, Osceola  MO
20050409,20050409,,8.4, Orange  CT
20050409,20050409,,7.4, Auburn Hills  MI
20050409,20050409,,5.6, El Paso (rural)  IL
20050409,20050409,,4.2, Sidney  TX
20050409,20050409,,4.2, Sidney  TX
20050409,20050409,,4.2, Sidney  TX
20050409,20050409,,4.2, Sidney  TX
20050409,20050409,,8.5, El Cajon  CA
20050409,20050409,,9.1, Springfield  MA
20050409,20050409,,9.3, Oak Harbor  WA
20050410,20050410,,7.6, Santa Cruz  CA
20050410,20050410,,8.4, La Quinta  CA
20050410,20050410,,6.7, Greenwood  IN
20050410,20050410,,5.7, South Beach  FL
20050410,20050410,,5.1, Salt Lake City  UT
20050410,20050410,,8.2, Phoenix  AZ
20050411,20050411,,7.3, Pompano Beach  FL
20050411,20050411,,6.5, Austin  AR
20050411,20050411,,9.1, Northboro  MA
20050411,20050411,,9.1, Northborough  MA
20050411,20050411,,7.3, Ashland  OR
20050411,20050411,,8, Fairbanks  AK
20050411,20050411,,7.6, Ludlow  CA
20050411,20050411,,4.9, Dublin  VA
20050411,20050411,,9.1, Island Pond  VT
20050411,20050411,,8.5, Tucson  AZ
20050412,20050412,,7.2, Los Angeles  CA
20050412,20050412,,8.3, Payson  AZ
20050412,20050412,,7.6, Santa Monica  CA
20050412,20050412,,7.4, Loveland  CO
20050412,20050412,,7, Ewing  MO
20050412,20050412,,7.2, Los Angeles  CA
20050412,20050412,,7.6, Ricmond  CA
20050412,20050412,,5, Tucson (Sabino Canyon Park)  AZ
20050412,20050412,,8.3, Lake Forest  CA
20050412,20050412,,8.3, Hollywood  CA
20050413,20050413,,6.4, Lehigh Acres  FL
20050413,20050413,,8.4, Redmond  WA
20050413,20050413,,4.9, Morgantown  WV
20050413,20050413,,7, Katy  TX
20050413,20050413,,10.4, Greendale (sw suburb of Milwaukee)  WI
20050413,20050413,,4.9, Bentonville  AR
20050413,20050413,,9.2, Las Vegas (near)  NV
20050413,20050413,,8.3, Lomita  CA
20050413,20050413,,7.5, Spokane  WA
20050413,20050413,,5, Somerset  NJ
20050414,20050414,,8.3, Iowa City  IA
20050414,20050414,,8.3, Hayward  CA
20050414,20050414,,4.3, Jasper  AR
20050414,20050414,,8.2, Phoenix  AZ
20050414,20050414,,7.7, East Greenwich  RI
20050414,20050414,,7.2, York  PA
20050414,20050414,,8.2, Phoenix  AZ
20050414,20050414,,10.3, Beaver Dam  WI
20050414,20050414,,5.3, Sunbury (inflight; location unknown  PA
20050414,20050414,,5.9, Del Rio  TX
20050414,20050414,,4.3, McDonough  GA
20050414,20050414,,8.9, Waterford  WI
20050415,20050415,,7, Eagan  MN
20050415,20050415,,3.8, Elizabethtown  KY
20050415,20050415,,5.1, Gulfport  MS
20050415,20050415,,5.8, South Point  OH
20050415,20050415,,8.7, Ringe  NH
20050416,20050416,,5.9, Raleigh  NC
20050416,20050416,,7.7, Kinderhook  NY
20050416,20050416,,5, Sherwood  AR
20050416,20050416,,6.4, Kokomo  IN
20050416,20050416,,6.8, Defiance  OH
20050416,20050416,,8.1, Mendon  MA
20050416,20050416,,4, Pelham Manor  NY
20050416,20050416,,6.7, Brookston  IN
20050416,20050416,,6.2, Houston  TX
20050416,20050416,,7.2, Van Nuys  CA
20050416,20050416,,7.3, Monmouth County  NJ
20050416,20050416,,6.8, Mulberry  IN
20050416,20050416,,6.8, West Lafayette  IN
20050416,20050416,,6.8, Lafayette  IN
20050416,20050416,,7.3, Lake Placid  FL
20050416,20050416,,3.3, Bowling Green  KY
20050416,20050416,,7, Sharpsville  IN
20050417,20050417,,5.7, Rutherford  NJ
20050417,20050417,,4.8, Topeka  KS
20050417,20050417,,8.2, Athol  MA
20050417,20050417,,4.3, Goshen  AR
20050417,20050417,,6.8, Erie  PA
20050417,20050417,,8.1, Springfield  IL
20050417,20050417,,6.5, Brick  NJ
20050417,20050417,,4.8, Grovetown  GA
20050417,20050417,,7.6, Sonora  CA
20050417,20050417,,5.9, Wake Forest  NC
20050418,20050418,,11, Las Vegas  NV
20050418,20050418,,5.4, Shreveport  LA
20050418,20050418,,7, Anchorage  AK
20050418,20050418,,5, Arizona (rural; Buck Eye Salome Rd.)  AZ
20050418,20050418,,7.2, Los Angeles  CA
20050418,20050418,,6.7, Philadelphia  PA
20050419,20050419,,6.9, Moberly  MO
20050419,20050419,,5, Glennville  GA
20050419,20050419,,7.6, San Francisco  CA
20050419,20050419,,8.8, Orlando/Lake Buena Vista  FL
20050419,20050419,,6.1, Montgomery  AL
20050419,20050419,,7.3, Vancouver (near  Camas)  WA
20050419,20050419,,7.2, North Hills  CA
20050419,20050419,,7.6, Wilmington  DE
20050420,20050420,,7.2, Los Angeles  CA
20050420,20050420,,6.9, Constableville  NY
20050420,20050420,,6.4, Rapid City  SD
20050421,20050421,,8.2, Austin  TX
20050421,20050421,,9.3, Idledale  CO
20050421,20050421,,8.6, Flint  MI
20050421,20050421,,9, Sunnyvale  CA
20050421,20050421,,7.3, Piscataway  NJ
20050422,20050422,,4, Hitchcock  TX
20050422,20050422,,8.4, Orange County (location unspecified)  FL
20050422,20050422,,5.7, Miami Beach  FL
20050423,20050423,,5.2, New Strawn  KS
20050423,20050423,,9.1, Juneau  AK
20050423,20050423,,7.4, Crystal Beach  TX
20050423,20050423,,5.4, Peachtree City  GA
20050423,20050423,,9.2, Homosassa  FL
20050424,20050424,,6.5, Mattituck  NY
20050424,20050424,,7, Pawtucket  RI
20050424,20050424,,6.6, Hyde Park  NY
20050424,20050424,,5.6, Mechanicsville/Aylett  VA
20050424,20050424,,7.7, Boston  MA
20050424,20050424,,7.1, Newport  OR
20050424,20050424,,7.6, Manteno  IL
20050424,20050424,,13, Superior  WI
20050424,20050424,,10.7, Willits  CA
20050425,20050425,,9.1, Lompoc  CA
20050425,20050425,,9.1, Lompoc  CA
20050425,20050425,,3.8, Lexington  KY
20050425,20050425,,4.2, Durham  NC
20050425,20050425,,11.9, Rose City  MI
20050425,20050425,,8.3, Laconia  NH
20050425,20050425,,8.4, Mecca  CA
20050426,20050426,,5.5, Fort Smith  AR
20050426,20050426,,9.6, Lewiston  ME
20050426,20050426,,2.7, Logan  UT
20050426,20050426,,7.2, Troutdale  OR
20050426,20050426,,7.2, Tucson  CA
20050426,20050426,,6.9, Ottumwa  IA
20050426,20050426,,8.3, Laconia  NH
20050426,20050426,,8.1, Deer Isle  ME
20050426,20050426,,8.1, Deer Isle  ME
20050427,20050427,,8.3, Palm Beach  FL
20050427,20050427,,9.1, Portland  OR
20050428,20050428,,11, Holualoa  HI
20050428,20050428,,8.2, Phoenix  AZ
20050428,20050428,,8.8, Orlando  FL
20050428,20050428,,4.5, Blytheville  AR
20050429,20050429,,8, Tampa  FL
20050429,20050429,,8.4, Jacksonville  FL
20050429,20050429,,6.3, Lake City  FL
20050429,20050429,,10.3, Charleston  SC
20050429,20050429,,11.7, Clearwater  FL
20050429,20050429,,12.6, Truckee  CA
20050429,20050429,,7.3, Pembroke Pines  FL
20050429,20050429,,7.7, Chelmsford  MA
20050429,20050429,,8.4, Orange Park  FL
20050429,20050429,,8, Plant City  FL
20050429,20050429,,10.3, Palm City  FL
20050429,20050429,,4.4, Goldsboro  NC
20050429,20050429,,7.3, Deerfield Beach  FL
20050429,20050429,,5.9, Cary  NC
20050429,20050429,,5.2, North Little Rock  AR
20050429,20050429,,8, Floral City  FL
20050429,20050429,,5.4, Olathe  KS
20050429,20050429,,8.5, Kennebunk  ME
20050429,20050429,,6.8, Lithia  FL
20050429,20050429,,6.8, Wellington  FL
20050429,20050429,,6.8, Fort Bragg  NC
20050429,20050429,,6.3, Cheltenham  PA
20050429,20050429,,10.6, Palmetto  FL
20050429,20050429,,10.3, Charleston  SC
20050429,20050429,,5.7, Miami  FL
20050429,20050429,,10.3, Jupiter  FL
20050429,20050429,,10.3, Jupiter  FL
20050429,20050429,,8.3, Pomona  CA
20050429,20050429,,5.5, Waycross  GA
20050429,20050429,,8.2, Wilmington  NC
20050429,20050429,,5.7, Miami  FL
20050429,20050429,,9.7, Comfort  TX
20050429,20050429,,7.3, Waterboro  ME
20050429,20050429,,6.7, Kissimmee  FL
20050429,20050429,,9.1, Bradenton  FL
20050429,20050429,,8.4, Contocook  NH
20050429,20050429,,4.9, Daufuskie Island (off coast of)  SC
20050429,20050429,,8.3, West Palm Beach  FL
20050429,20050429,,5.7, Hialeah  FL
20050429,20050429,,8, Tampa  FL
20050429,20050429,,4.6, New York City (Brooklyn)  NY
20050430,20050430,,8.3, Murrieta  CA
20050430,20050430,,7.6, Dunstable  MA
20050501,20050501,,7.4, Rochester  MI
20050501,20050501,,2.9, Independence  KY
20050501,20050501,,8.3, Downey  CA
20050501,20050501,,7.6, Fallbrook  CA
20050501,20050501,,9.1, Portland  OR
20050501,20050501,,5.8, Luray  VA
20050501,20050501,,6.4, Stevens Pass  WA
20050501,20050501,,9.1, Portland  OR
20050501,20050501,,9.1, Portland  OR
20050501,20050501,,9.1, Portland  OR
20050501,20050501,,7.2, Palmdale  CA
20050501,20050501,,3.8, Roman Nose State Park  OK
20050501,20050501,,7.7, Wayland  MA
20050502,20050502,,6.7, Clovis  CA
20050502,20050502,,5.2, Greensboro  NC
20050502,20050502,,12.7, Angels Camp  CA
20050502,20050502,,6.7, Clovis  CA
20050502,20050502,,7.2, Palmdale  CA
20050502,20050502,,4.4, Big Lake  TX
20050502,20050502,,4.1, Fort Knox  KY
20050503,20050503,,10.2, Glenwood Springs  CO
20050503,20050503,,7.5, Solon  OH
20050503,20050503,,8.9, Riggins  ID
20050503,20050503,,9.1, Portland  OR
20050503,20050503,,6.8, Norfolk  VA
20050503,20050503,,5.7, Troy  TX
20050504,20050504,,5.4, Beckville  TX
20050504,20050504,,4.7, Centerville  GA
20050504,20050504,,6.2, Milford (between cities)  IN
20050505,20050505,,7.3, Margate  FL
20050505,20050505,,7.1, Bristol  CT
20050505,20050505,,5.7, Rustburg  VA
20050505,20050505,,6.6, Ansonia  CT
20050505,20050505,,7.6, Rockport  MA
20050505,20050505,,6.5, Ronkonkoma  NY
20050505,20050505,,7, Portage  MI
20050505,20050505,,7, Greenville/Port Jervis  NY
20050505,20050505,,4.5, Louisville  KY
20050505,20050505,,4.5, Horn Lake  MS
20050505,20050505,,7.9, Troy/Rochester Hills  MI
20050506,20050506,,5.8, Blue Springs  MO
20050506,20050506,,8.3, Sedona  AZ
20050507,20050507,,6.7, Warminster  PA
20050507,20050507,,2.9, Johnson City  TN
20050507,20050507,,7.6, San Francisco  CA
20050507,20050507,,5.3, Corrales  NM
20050507,20050507,,5, Sedona/Verde Valley  AZ
20050507,20050507,,5, Sedona/Verde Valley  AZ
20050507,20050507,,4.3, Pennington Gap  VA
20050507,20050507,,8.3, Laconia  NH
20050508,20050508,,6.8, Vermillion Parish  LA
20050508,20050508,,8.2, Phoenix  AZ
20050508,20050508,,8.3, Black Canyon City  AZ
20050508,20050508,,7.2, Culver City  CA
20050509,20050509,,8.5, Cumberland  ME
20050509,20050509,,5.8, Carlisle  PA
20050509,20050509,,8.2, Chandler  AZ
20050509,20050509,,6, Speedway  IN
20050509,20050509,,8.2, Austin  TX
20050510,20050510,,8.5, San Diego  CA
20050510,20050510,,7.2, Forest Hills  NY
20050510,20050510,,10.9, Mesa  AZ
20050510,20050510,,10.6, Sandpoint  ID
20050510,20050510,,10.2, Willmington  CA
20050510,20050510,,4, New Orleans  LA
20050510,20050510,,10.2, Kenosha  WI
20050510,20050510,,9, McLean  VA
20050510,20050510,,5.6, Columbia  MD
20050511,20050511,,5.9, Selinsgrove  PA
20050511,20050511,,12.6, San Anselmo  CA
20050511,20050511,,8.1, Northbridge  MA
20050511,20050511,,7.6, Wilmington  DE
20050511,20050511,,8.7, Montcalm  NH
20050511,20050511,,8.2, Phoenix  AZ
20050511,20050511,,5, Oklahoma City  OK
20050511,20050511,,4.9, Kansas City  MO
20050511,20050511,,12.6, Petaluma  CA
20050512,20050512,,4.6, Ball Ground  GA
20050512,20050512,,8.5, San Diego/National City  CA
20050512,20050512,,9.3, Parker  CO
20050512,20050512,,12.6, Truckee  CA
20050512,20050512,,7.6, Lake Wales  FL
20050512,20050512,,7.2, Honeoye Falls  NY
20050513,20050513,,8.3, Lake Forest  CA
20050513,20050513,,11.1, Vista  CA
20050513,20050513,,9, Kirkland  WA
20050513,20050513,,7.1, Blasdell  NY
20050513,20050513,,11.1, Sebastopol  CA
20050513,20050513,,6.8, Emory  TX
20050514,20050514,,7.4, Fort Collins  CO
20050514,20050514,,6.9,   TX
20050514,20050514,,7, Cincinnati  OH
20050514,20050514,,4.5, Clear Lake (Beaver Co.)  OK
20050514,20050514,,5.7, Adams County  OH
20050515,20050515,,11, Las Vegas  NV
20050515,20050515,,11, Las Vegas  NV
20050515,20050515,,6.7, Fresno  CA
20050515,20050515,,8.3, Dana Point  CA
20050515,20050515,,7.2, Earp  CA
20050515,20050515,,8.8, Orlando  FL
20050515,20050515,,8.8, Orlando  FL
20050515,20050515,,7, Eagan  MN
20050515,20050515,,8, Tampa  FL
20050515,20050515,,6.2, Catasauqua  PA
20050515,20050515,,8.3, Tustin  CA
20050515,20050515,,8.8, DeBary (central FL)  FL
20050515,20050515,,6.5, Apple Valley  MN
20050515,20050515,,5.7, Faber  VA
20050515,20050515,,11.3, Whittemore  MI
20050515,20050515,,3.6, Parkersburg  WV
20050515,20050515,,5, Mebane  NC
20050515,20050515,,5.4, El Paso  TX
20050515,20050515,,7.9, Clovis  NM
20050515,20050515,,7.5, Edmonds  WA
20050515,20050515,,9.6, Troy  MI
20050516,20050516,,6.5, Trinidad  CO
20050516,20050516,,5, Oklahoma City  OK
20050516,20050516,,9.1, Montague  MA
20050516,20050516,,7.3, Long Branch  NJ
20050517,20050517,,5.1, Kilgore  TX
20050517,20050517,,5.4, Abilene  TX
20050517,20050517,,7.5, Barstow  CA
20050518,20050518,,8.2, Phoenix  AZ
20050518,20050518,,8.6, Edwardsville  IL
20050518,20050518,,6, Holloman AFB  NM
20050518,20050518,,5, Black Mesa/Shonto  AZ
20050518,20050518,,9.3, Denver  CO
20050518,20050518,,5, Santa Rosa  NM
20050518,20050518,,8.2, Phoenix  AZ
20050519,20050519,,6.4, Cheyenne  WY
20050519,20050519,,7.2, Studio City  CA
20050519,20050519,,5.3, Ledgewood  NJ
20050519,20050519,,5.4, El Paso  TX
20050519,20050519,,4.4, Tesla  WV
20050519,20050519,,5, Phoenix (90 mi SW of; on I-10)  AZ
20050519,20050519,,6, Montgomery (50 miles west of; inflight)  AL
20050519,20050519,,10.8, Johnstown  CO
20050519,20050519,,5.4, El Paso  TX
20050520,20050520,,8.4, Bellevue  WA
20050520,20050520,,8.5, San Diego  CA
20050520,20050520,,8.7, Fergus Falls  MN
20050520,20050520,,8.7, Fergus Falls  MN
20050520,20050520,,7.7, Ipava  IL
20050520,20050520,,6.5, Plains  PA
20050520,20050520,,7.6, Romulus  MI
20050520,20050520,,7.6, Danvers  MA
20050520,20050520,,10.2, Redwood City  CA
20050520,20050520,,8.7, Fergus Falls  MN
20050520,20050520,,5.3, Russelllton  PA
20050520,20050520,,11, Henderson  NV
20050520,20050520,,9.4, Honolulu  HI
20050520,20050520,,10.1, Cut Bank  MT
20050521,20050521,,8.4, Oxnard  CA
20050521,20050521,,5.4, Arlington  TX
20050521,20050521,,6, Edgewood  NM
20050521,20050521,,11, Holualoa  HI
20050521,20050521,,8.5, Warm Springs  NV
20050521,20050521,,6.4, Lewisville  TX
20050521,20050521,,4.4, Dadeville  AL
20050521,20050521,,8.4, Port Hueneme  CA
20050521,20050521,,4.2, Suches  GA
20050521,20050521,,5.9, Watauga  TX
20050521,20050521,,7.9, Lincoln  NE
20050522,20050522,,8.3, Santa Ana  CA
20050522,20050522,,5.9, Waxahachie  TX
20050522,20050522,,8.7, Woodland Park  CO
20050522,20050522,,7.6, Washington  D.C.  DC
20050522,20050522,,6.4, Franklin Park  IL
20050522,20050522,,4.5, Wichita  KS
20050523,20050523,,9.3, Ormond Beach  FL
20050523,20050523,,8.2, Phoenix  AZ
20050523,20050523,,5.3, Statesville  NC
20050523,20050523,,8.3, Pomona  CA
20050523,20050523,,8.1, Otis (over the ocean)  OR
20050523,20050523,,5.7, Midway  GA
20050523,20050523,,5.9, Warsaw  MO
20050523,20050523,,9, Orange Beach  AL
